Name,Geo Place Name,Start_Date,Data Value
Annual vehicle miles traveled (cars),Flatbush and Midwood (CD14),2010,47.5
Annual vehicle miles traveled (cars),Flatbush and Midwood (CD14),2019,53.5
Annual vehicle miles traveled (cars),Flatlands and Canarsie (CD18),2005,38.0
Annual vehicle miles traveled (cars),Flatlands and Canarsie (CD18),2010,37.0
Annual vehicle miles traveled (cars),Flatlands and Canarsie (CD18),2019,42.2
Annual vehicle miles traveled (cars),Flushing - Clearview,2005,36.2
Annual vehicle miles traveled (cars),Flushing - Clearview,2010,49.6
Annual vehicle miles traveled (cars),Flushing - Clearview,2019,37.6
Annual vehicle miles traveled (cars),Flushing and Whitestone (CD7),2005,35.8
Annual vehicle miles traveled (cars),Flushing and Whitestone (CD7),2010,49.5
Annual vehicle miles traveled (cars),Flushing and Whitestone (CD7),2019,38.3
Annual vehicle miles traveled (cars),Fordham - Bronx Pk,2005,54.7
Annual vehicle miles traveled (cars),Fordham - Bronx Pk,2010,50.6
Annual vehicle miles traveled (cars),Fordham - Bronx Pk,2019,56.2
Annual vehicle miles traveled (cars),Fordham and University Heights (CD5),2005,97.6
Annual vehicle miles traveled (cars),Fordham and University Heights (CD5),2010,82.9
Annual vehicle miles traveled (cars),Fordham and University Heights (CD5),2019,87.9
Annual vehicle miles traveled (cars),Fort Greene and Brooklyn Heights (CD2),2005,96.3
Annual vehicle miles traveled (cars),Fort Greene and Brooklyn Heights (CD2),2010,99.8
Annual vehicle miles traveled (cars),Fort Greene and Brooklyn Heights (CD2),2019,132.2
Annual vehicle miles traveled (cars),Fresh Meadows,2005,58.1
Annual vehicle miles traveled (cars),Fresh Meadows,2010,90.3
Annual vehicle miles traveled (cars),Fresh Meadows,2019,73.9
Annual vehicle miles traveled (cars),Gramercy Park - Murray Hill,2005,169.5
Annual vehicle miles traveled (cars),Gramercy Park - Murray Hill,2010,156.1
Annual vehicle miles traveled (cars),Gramercy Park - Murray Hill,2019,168.7
Annual vehicle miles traveled (cars),Greenpoint,2005,58.9
Annual vehicle miles traveled (cars),Greenpoint,2010,63.5
Annual vehicle miles traveled (cars),Greenpoint,2019,78.9
Annual vehicle miles traveled (cars),Greenpoint and Williamsburg (CD1),2005,54.7
Annual vehicle miles traveled (cars),Greenpoint and Williamsburg (CD1),2010,57.9
Annual vehicle miles traveled (cars),Greenpoint and Williamsburg (CD1),2019,71.7
Annual vehicle miles traveled (cars),Greenwich Village - SoHo,2005,121.3
Annual vehicle miles traveled (cars),Greenwich Village - SoHo,2010,107.5
Annual vehicle miles traveled (cars),Greenwich Village - SoHo,2019,124.2
Annual vehicle miles traveled (cars),Greenwich Village and Soho (CD2),2005,109.4
Annual vehicle miles traveled (cars),Greenwich Village and Soho (CD2),2010,86.5
Annual vehicle miles traveled (cars),Greenwich Village and Soho (CD2),2019,104.2
Annual vehicle miles traveled (cars),High Bridge - Morrisania,2005,73.4
Annual vehicle miles traveled (cars),High Bridge - Morrisania,2010,67.3
Annual vehicle miles traveled (cars),High Bridge - Morrisania,2019,69.9
Annual vehicle miles traveled (cars),Highbridge and Concourse (CD4),2005,87.3
Annual vehicle miles traveled (cars),Highbridge and Concourse (CD4),2010,78.8
Annual vehicle miles traveled (cars),Highbridge and Concourse (CD4),2019,82.4
Annual vehicle miles traveled (cars),Hillcrest and Fresh Meadows (CD8),2005,60.0
Annual vehicle miles traveled (cars),Hillcrest and Fresh Meadows (CD8),2010,89.1
Annual vehicle miles traveled (cars),Hillcrest and Fresh Meadows (CD8),2019,73.3
Annual vehicle miles traveled (cars),Hunts Point - Mott Haven,2005,39.4
Annual vehicle miles traveled (cars),Hunts Point - Mott Haven,2010,46.2
Annual vehicle miles traveled (cars),Hunts Point - Mott Haven,2019,51.4
Annual vehicle miles traveled (cars),Hunts Point and Longwood (CD2),2005,34.9
Annual vehicle miles traveled (cars),Hunts Point and Longwood (CD2),2010,41.1
Annual vehicle miles traveled (cars),Hunts Point and Longwood (CD2),2019,46.5
Annual vehicle miles traveled (cars),Jackson Heights (CD3),2005,62.3
Annual vehicle miles traveled (cars),Jackson Heights (CD3),2010,81.3
Annual vehicle miles traveled (cars),Jackson Heights (CD3),2019,70.6
Annual vehicle miles traveled (cars),Jamaica,2005,39.1
Annual vehicle miles traveled (cars),Jamaica,2010,50.9
Annual vehicle miles traveled (cars),Jamaica,2019,45.3
Annual vehicle miles traveled (cars),Jamaica and Hollis (CD12),2005,38.9
Annual vehicle miles traveled (cars),Jamaica and Hollis (CD12),2010,42.0
Annual vehicle miles traveled (cars),Jamaica and Hollis (CD12),2019,36.3
Annual vehicle miles traveled (cars),Kew Gardens and Woodhaven (CD9),2005,43.8
Annual vehicle miles traveled (cars),Kew Gardens and Woodhaven (CD9),2010,52.7
Annual vehicle miles traveled (cars),Kew Gardens and Woodhaven (CD9),2019,43.6
Annual vehicle miles traveled (cars),Kingsbridge - Riverdale,2005,41.5
Annual vehicle miles traveled (cars),Kingsbridge - Riverdale,2010,63.9
Annual vehicle miles traveled (cars),Kingsbridge - Riverdale,2019,74.3
Annual vehicle miles traveled (cars),Kingsbridge Heights and Bedford (CD7),2005,68.9
Annual vehicle miles traveled (cars),Kingsbridge Heights and Bedford (CD7),2010,59.9
Annual vehicle miles traveled (cars),Kingsbridge Heights and Bedford (CD7),2019,62.6
Annual vehicle miles traveled (cars),Long Island City - Astoria,2005,40.7
Annual vehicle miles traveled (cars),Long Island City - Astoria,2010,54.8
Annual vehicle miles traveled (cars),Long Island City - Astoria,2019,57.1
Annual vehicle miles traveled (cars),Long Island City and Astoria (CD1),2005,31.8
Annual vehicle miles traveled (cars),Long Island City and Astoria (CD1),2010,40.2
Annual vehicle miles traveled (cars),Long Island City and Astoria (CD1),2019,38.4
Annual vehicle miles traveled (cars),Lower East Side and Chinatown (CD3),2005,123.9
Annual vehicle miles traveled (cars),Lower East Side and Chinatown (CD3),2010,120.2
Annual vehicle miles traveled (cars),Lower East Side and Chinatown (CD3),2019,127.4
Annual vehicle miles traveled (cars),Lower Manhattan,2005,89.5
Annual vehicle miles traveled (cars),Lower Manhattan,2010,81.5
Annual vehicle miles traveled (cars),Lower Manhattan,2019,102.6
Annual vehicle miles traveled (cars),Manhattan,2005,100.8
Annual vehicle miles traveled (cars),Manhattan,2010,104.2
Annual vehicle miles traveled (cars),Manhattan,2019,116.7
Annual vehicle miles traveled (cars),Midtown (CD5),2005,124.0
Annual vehicle miles traveled (cars),Midtown (CD5),2010,63.6
Annual vehicle miles traveled (cars),Midtown (CD5),2019,71.1
Annual vehicle miles traveled (cars),Morningside Heights and Hamilton Heights (CD9),2005,83.8
Annual vehicle miles traveled (cars),Morningside Heights and Hamilton Heights (CD9),2010,108.4
Annual vehicle miles traveled (cars),Morningside Heights and Hamilton Heights (CD9),2019,123.1
Annual vehicle miles traveled (cars),Morris Park and Bronxdale (CD11),2005,30.2
Annual vehicle miles traveled (cars),Morris Park and Bronxdale (CD11),2010,32.3
Annual vehicle miles traveled (cars),Morris Park and Bronxdale (CD11),2019,35.5
Annual vehicle miles traveled (cars),Morrisania and Crotona (CD3),2005,32.7
Annual vehicle miles traveled (cars),Morrisania and Crotona (CD3),2010,29.4
Annual vehicle miles traveled (cars),Morrisania and Crotona (CD3),2019,38.6
Annual vehicle miles traveled (cars),Mott Haven and Melrose (CD1),2005,63.5
Annual vehicle miles traveled (cars),Mott Haven and Melrose (CD1),2010,68.4
Annual vehicle miles traveled (cars),Mott Haven and Melrose (CD1),2019,73.8
Annual vehicle miles traveled (cars),New York City,2005,46.3
Annual vehicle miles traveled (cars),New York City,2010,53.4
Annual vehicle miles traveled (cars),New York City,2019,54.9
Annual vehicle miles traveled (cars),Northeast Bronx,2005,34.8
Annual vehicle miles traveled (cars),Northeast Bronx,2010,38.9
Annual vehicle miles traveled (cars),Northeast Bronx,2019,42.7
Annual vehicle miles traveled (cars),Park Slope and Carroll Gardens (CD6),2005,64.2
Annual vehicle miles traveled (cars),Park Slope and Carroll Gardens (CD6),2010,61.6
Annual vehicle miles traveled (cars),Park Slope and Carroll Gardens (CD6),2019,85.9
Annual vehicle miles traveled (cars),Parkchester and Soundview (CD9),2005,50.7
Annual vehicle miles traveled (cars),Parkchester and Soundview (CD9),2010,56.7
Annual vehicle miles traveled (cars),Parkchester and Soundview (CD9),2019,65.9
Annual vehicle miles traveled (cars),Pelham - Throgs Neck,2005,37.5
Annual vehicle miles traveled (cars),Pelham - Throgs Neck,2010,54.6
Annual vehicle miles traveled (cars),Pelham - Throgs Neck,2019,57.8
Annual vehicle miles traveled (cars),Port Richmond,2005,16.7
Annual vehicle miles traveled (cars),Port Richmond,2010,15.4
Annual vehicle miles traveled (cars),Port Richmond,2019,14.9
Annual vehicle miles traveled (cars),Queens,2005,45.2
Annual vehicle miles traveled (cars),Queens,2010,59.9
Annual vehicle miles traveled (cars),Queens,2019,53.4
Annual vehicle miles traveled (cars),Queens Village (CD13),2005,57.6
Annual vehicle miles traveled (cars),Queens Village (CD13),2010,75.2
Annual vehicle miles traveled (cars),Queens Village (CD13),2019,72.4
Annual vehicle miles traveled (cars),Rego Park and Forest Hills (CD6),2005,85.5
Annual vehicle miles traveled (cars),Rego Park and Forest Hills (CD6),2010,111.1
Annual vehicle miles traveled (cars),Rego Park and Forest Hills (CD6),2019,85.6
Annual vehicle miles traveled (cars),Ridgewood - Forest Hills,2005,56.5
Annual vehicle miles traveled (cars),Ridgewood - Forest Hills,2010,68.3
Annual vehicle miles traveled (cars),Ridgewood - Forest Hills,2019,63.0
Annual vehicle miles traveled (cars),Ridgewood and Maspeth (CD5),2005,46.8
Annual vehicle miles traveled (cars),Ridgewood and Maspeth (CD5),2010,49.9
Annual vehicle miles traveled (cars),Ridgewood and Maspeth (CD5),2019,56.6
Annual vehicle miles traveled (cars),Riverdale and Fieldston (CD8),2005,30.1
Annual vehicle miles traveled (cars),Riverdale and Fieldston (CD8),2010,37.0
Annual vehicle miles traveled (cars),Riverdale and Fieldston (CD8),2019,52.1
Annual vehicle miles traveled (cars),Rockaway and Broad Channel (CD14),2005,13.3
Annual vehicle miles traveled (cars),Rockaway and Broad Channel (CD14),2010,16.4
Annual vehicle miles traveled (cars),Rockaway and Broad Channel (CD14),2019,14.2
Annual vehicle miles traveled (cars),Rockaways,2005,13.1
Annual vehicle miles traveled (cars),Rockaways,2010,15.9
Annual vehicle miles traveled (cars),Rockaways,2019,13.0
Annual vehicle miles traveled (cars),Sheepshead Bay (CD15),2005,40.2
Annual vehicle miles traveled (cars),Sheepshead Bay (CD15),2010,52.1
Annual vehicle miles traveled (cars),Sheepshead Bay (CD15),2019,52.6
Annual vehicle miles traveled (cars),South Beach - Tottenville,2005,13.5
Annual vehicle miles traveled (cars),South Beach - Tottenville,2010,14.3
Annual vehicle miles traveled (cars),South Beach - Tottenville,2019,12.1
Annual vehicle miles traveled (cars),South Beach and Willowbrook (CD2),2005,24.2
Annual vehicle miles traveled (cars),South Beach and Willowbrook (CD2),2010,25.6
Annual vehicle miles traveled (cars),South Beach and Willowbrook (CD2),2019,24.6
Annual vehicle miles traveled (cars),South Crown Heights and Lefferts Gardens (CD9),2005,74.3
Annual vehicle miles traveled (cars),South Crown Heights and Lefferts Gardens (CD9),2010,55.0
Annual vehicle miles traveled (cars),South Crown Heights and Lefferts Gardens (CD9),2019,57.9
Annual vehicle miles traveled (cars),South Ozone Park and Howard Beach (CD10),2005,52.4
Annual vehicle miles traveled (cars),South Ozone Park and Howard Beach (CD10),2010,78.2
Annual vehicle miles traveled (cars),South Ozone Park and Howard Beach (CD10),2019,73.8
Annual vehicle miles traveled (cars),Southeast Queens,2005,53.0
Annual vehicle miles traveled (cars),Southeast Queens,2010,68.1
Annual vehicle miles traveled (cars),Southeast Queens,2019,64.3
Annual vehicle miles traveled (cars),Southwest Queens,2005,46.0
Annual vehicle miles traveled (cars),Southwest Queens,2010,63.1
Annual vehicle miles traveled (cars),Southwest Queens,2019,54.2
Annual vehicle miles traveled (cars),St. George and Stapleton (CD1),2005,24.1
Annual vehicle miles traveled (cars),St. George and Stapleton (CD1),2010,25.4
Annual vehicle miles traveled (cars),St. George and Stapleton (CD1),2019,29.1
Annual vehicle miles traveled (cars),Stapleton - St. George,2005,27.6
Annual vehicle miles traveled (cars),Stapleton - St. George,2010,29.0
Annual vehicle miles traveled (cars),Stapleton - St. George,2019,30.4
Annual vehicle miles traveled (cars),Staten Island,2005,19.6
Annual vehicle miles traveled (cars),Staten Island,2010,21.2
Annual vehicle miles traveled (cars),Staten Island,2019,21.0
Annual vehicle miles traveled (cars),Stuyvesant Town and Turtle Bay (CD6),2005,163.5
Annual vehicle miles traveled (cars),Stuyvesant Town and Turtle Bay (CD6),2010,164.7
Annual vehicle miles traveled (cars),Stuyvesant Town and Turtle Bay (CD6),2019,176.5
Annual vehicle miles traveled (cars),Sunset Park,2005,56.3
Annual vehicle miles traveled (cars),Sunset Park,2010,66.9
Annual vehicle miles traveled (cars),Sunset Park,2019,93.9
Annual vehicle miles traveled (cars),Sunset Park (CD7),2005,65.8
Annual vehicle miles traveled (cars),Sunset Park (CD7),2010,83.1
Annual vehicle miles traveled (cars),Sunset Park (CD7),2019,112.5
Annual vehicle miles traveled (cars),Throgs Neck and Co-op City (CD10),2005,38.5
Annual vehicle miles traveled (cars),Throgs Neck and Co-op City (CD10),2010,66.5
Annual vehicle miles traveled (cars),Throgs Neck and Co-op City (CD10),2019,64.9
Annual vehicle miles traveled (cars),Tottenville and Great Kills (CD3),2005,12.2
Annual vehicle miles traveled (cars),Tottenville and Great Kills (CD3),2010,14.0
Annual vehicle miles traveled (cars),Tottenville and Great Kills (CD3),2019,11.9
Annual vehicle miles traveled (cars),Union Square - Lower East Side,2005,113.9
Annual vehicle miles traveled (cars),Union Square - Lower East Side,2010,104.7
Annual vehicle miles traveled (cars),Union Square - Lower East Side,2019,113.2
Annual vehicle miles traveled (cars),Upper East Side,2005,115.2
Annual vehicle miles traveled (cars),Upper East Side,2010,117.0
Annual vehicle miles traveled (cars),Upper East Side,2019,111.1
Annual vehicle miles traveled (cars),Upper East Side (CD8),2005,128.1
Annual vehicle miles traveled (cars),Upper East Side (CD8),2010,129.3
Annual vehicle miles traveled (cars),Upper East Side (CD8),2019,123.4
Annual vehicle miles traveled (cars),Upper West Side,2005,97.0
Annual vehicle miles traveled (cars),Upper West Side,2010,116.4
Annual vehicle miles traveled (cars),Upper West Side,2019,129.2
Annual vehicle miles traveled (cars),Upper West Side (CD7),2005,98.2
Annual vehicle miles traveled (cars),Upper West Side (CD7),2010,116.1
Annual vehicle miles traveled (cars),Upper West Side (CD7),2019,128.7
Annual vehicle miles traveled (cars),Washington Heights,2005,84.5
Annual vehicle miles traveled (cars),Washington Heights,2010,107.8
Annual vehicle miles traveled (cars),Washington Heights,2019,131.7
Annual vehicle miles traveled (cars),Washington Heights and Inwood (CD12),2005,87.0
Annual vehicle miles traveled (cars),Washington Heights and Inwood (CD12),2010,112.3
Annual vehicle miles traveled (cars),Washington Heights and Inwood (CD12),2019,139.5
Annual vehicle miles traveled (cars),West Queens,2005,80.5
Annual vehicle miles traveled (cars),West Queens,2010,105.1
Annual vehicle miles traveled (cars),West Queens,2019,94.7
Annual vehicle miles traveled (cars),Williamsbridge and Baychester (CD12),2005,39.7
Annual vehicle miles traveled (cars),Williamsbridge and Baychester (CD12),2010,44.4
Annual vehicle miles traveled (cars),Williamsbridge and Baychester (CD12),2019,49.9
Annual vehicle miles traveled (cars),Williamsburg - Bushwick,2005,42.3
Annual vehicle miles traveled (cars),Williamsburg - Bushwick,2010,38.3
Annual vehicle miles traveled (cars),Williamsburg - Bushwick,2019,46.2
Annual vehicle miles traveled (cars),Willowbrook,2005,25.0
Annual vehicle miles traveled (cars),Willowbrook,2010,28.9
Annual vehicle miles traveled (cars),Willowbrook,2019,31.5
Annual vehicle miles traveled (cars),Woodside and Sunnyside (CD2),2005,72.8
Annual vehicle miles traveled (cars),Woodside and Sunnyside (CD2),2010,99.9
Annual vehicle miles traveled (cars),Woodside and Sunnyside (CD2),2019,103.0
Annual vehicle miles traveled (trucks),Bay Ridge and Dyker Heights (CD10),2005,3.4
Annual vehicle miles traveled (trucks),Bay Ridge and Dyker Heights (CD10),2010,3.7
Annual vehicle miles traveled (trucks),Bay Ridge and Dyker Heights (CD10),2019,4.9
Annual vehicle miles traveled (trucks),Bayside - Little Neck,2005,3.2
Annual vehicle miles traveled (trucks),Bayside - Little Neck,2010,4.1
Annual vehicle miles traveled (trucks),Bayside - Little Neck,2019,4.9
Annual vehicle miles traveled (trucks),Bayside and Little Neck (CD11),2005,3.1
Annual vehicle miles traveled (trucks),Bayside and Little Neck (CD11),2010,3.9
Annual vehicle miles traveled (trucks),Bayside and Little Neck (CD11),2019,4.9
Annual vehicle miles traveled (trucks),Bedford Stuyvesant (CD3),2005,2.5
Annual vehicle miles traveled (trucks),Bedford Stuyvesant (CD3),2010,1.7
Annual vehicle miles traveled (trucks),Bedford Stuyvesant (CD3),2019,2.5
